text,label
Comment utiliser cette application,NOT_TRIP
Voyage prévu de Lokossa à Porto-Novo,TRIP
Mon ami habite à Djougou,NOT_TRIP
Trajet entre Porto-Novo et Djougou,TRIP
Je voudrais voyager de Natitingou vers Abomey-Calavi,TRIP
Je voudrais voyager de Lokossa vers Bohicon,TRIP
Merci beaucoup,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Quel temps fait-il à Natitingou ?,NOT_TRIP
Comment aller de Bohicon à Abomey-Calavi ?,TRIP
Voyage prévu de Lokossa à Cotonou,TRIP
Je voulais juste demander,NOT_TRIP
Natitingou vers Abomey-Calavi,TRIP
Je voudrais voyager de Abomey-Calavi vers Djougou,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Lokossa à Porto-Novo ?,TRIP
C’est noté merci,NOT_TRIP
Je veux aller de Parakou à Abomey-Calavi,TRIP
Je voulais juste demander,NOT_TRIP
Porto-Novo vers Djougou,TRIP
Je voudrais voyager de Parakou vers Natitingou,TRIP
Je veux aller de Parakou à Abomey-Calavi,TRIP
Besoin d’un trajet de Natitingou à Bohicon,TRIP
Bonne journée,NOT_TRIP
Informations générales,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Comment aller de Natitingou à Abomey-Calavi ?,TRIP
Merci beaucoup,NOT_TRIP
Trajet entre Porto-Novo et Natitingou,TRIP
Trajet entre Cotonou et Porto-Novo,TRIP
Abomey-Calavi vers Bohicon,TRIP
Je cherche un hôtel,NOT_TRIP
Je veux aller de Djougou à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Lokossa vers Cotonou,TRIP
Aller simple de Abomey-Calavi à Cotonou,TRIP
Bonne journée,NOT_TRIP
Besoin d’un trajet de Abomey-Calavi à Lokossa,TRIP
Je veux aller de Cotonou à Abomey-Calavi,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Bonne journée,NOT_TRIP
Je voudrais voyager de Djougou vers Natitingou,TRIP
Trajet entre Cotonou et Parakou,TRIP
C’est noté merci,NOT_TRIP
Informations générales,NOT_TRIP
Je pars de Abomey-Calavi pour Lokossa,TRIP
Trajet entre Bohicon et Cotonou,TRIP
Trajet entre Parakou et Lokossa,TRIP
Voyage prévu de Djougou à Parakou,TRIP
Aller simple de Porto-Novo à Bohicon,TRIP
Mon ami habite à Cotonou,NOT_TRIP
Besoin d’un trajet de Parakou à Cotonou,TRIP
Trajet entre Cotonou et Djougou,TRIP
Informations générales,NOT_TRIP
Quel temps fait-il à Natitingou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Abomey-Calavi vers Natitingou,TRIP
Aller simple de Lokossa à Parakou,TRIP
Natitingou vers Cotonou,TRIP
Aller simple de Lokossa à Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
Je veux aller de Abomey-Calavi à Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Voyage prévu de Abomey-Calavi à Cotonou,TRIP
Merci beaucoup,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Natitingou,TRIP
Besoin d’un trajet de Abomey-Calavi à Porto-Novo,TRIP
Je dois me rendre de Djougou à Lokossa,TRIP
Bonne journée,NOT_TRIP
Djougou vers Abomey-Calavi,TRIP
Djougou vers Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
Je pars de Lokossa pour Abomey-Calavi,TRIP
C’est noté merci,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Je veux aller de Bohicon à Porto-Novo,TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Merci beaucoup,NOT_TRIP
Je dois me rendre de Bohicon à Lokossa,TRIP
Comment utiliser cette application,NOT_TRIP
Trajet entre Parakou et Djougou,TRIP
Je voulais juste demander,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Comment aller de Parakou à Lokossa ?,TRIP
Je voudrais voyager de Abomey-Calavi vers Lokossa,TRIP
Informations générales,NOT_TRIP
Trajet entre Natitingou et Bohicon,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je voudrais voyager de Bohicon vers Djougou,TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Lokossa vers Parakou,TRIP
Informations générales,NOT_TRIP
Comment aller de Natitingou à Porto-Novo ?,TRIP
Quel temps fait-il à Parakou ?,NOT_TRIP
Voyage prévu de Lokossa à Bohicon,TRIP
Besoin d’un trajet de Abomey-Calavi à Cotonou,TRIP
Aller simple de Djougou à Porto-Novo,TRIP
Djougou vers Abomey-Calavi,TRIP
Je pars de Natitingou pour Parakou,TRIP
Je dois me rendre de Djougou à Abomey-Calavi,TRIP
Je voudrais voyager de Cotonou vers Parakou,TRIP
Besoin d’un trajet de Natitingou à Cotonou,TRIP
Besoin d’un trajet de Porto-Novo à Djougou,TRIP
Besoin d’un trajet de Parakou à Porto-Novo,TRIP
C’est noté merci,NOT_TRIP
C’est noté merci,NOT_TRIP
Trajet entre Lokossa et Bohicon,TRIP
Je veux aller de Bohicon à Parakou,TRIP
Besoin d’un trajet de Natitingou à Parakou,TRIP
Comment aller de Natitingou à Abomey-Calavi ?,TRIP
Je veux aller de Cotonou à Bohicon,TRIP
C’est noté merci,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Natitingou à Lokossa,TRIP
Informations générales,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Bonne journée,NOT_TRIP
Je dois me rendre de Natitingou à Abomey-Calavi,TRIP
Je voudrais voyager de Parakou vers Lokossa,TRIP
Bonne journée,NOT_TRIP
C’est noté merci,NOT_TRIP
Comment aller de Lokossa à Cotonou ?,TRIP
C’est noté merci,NOT_TRIP
Mon ami habite à Djougou,NOT_TRIP
Comment aller de Cotonou à Natitingou ?,TRIP
Besoin d’un trajet de Porto-Novo à Lokossa,TRIP
Je voulais juste demander,NOT_TRIP
Aller simple de Porto-Novo à Djougou,TRIP
Quel temps fait-il à Bohicon ?,NOT_TRIP
Je voudrais voyager de Parakou vers Abomey-Calavi,TRIP
Aller simple de Natitingou à Bohicon,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Porto-Novo à Natitingou ?,TRIP
Comment utiliser cette application,NOT_TRIP
Trajet entre Porto-Novo et Parakou,TRIP
Comment aller de Lokossa à Cotonou ?,TRIP
Je cherche un hôtel,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je voudrais voyager de Parakou vers Lokossa,TRIP
Je voulais juste demander,NOT_TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Aller simple de Cotonou à Porto-Novo,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Voyage prévu de Bohicon à Natitingou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Voyage prévu de Djougou à Cotonou,TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Informations générales,NOT_TRIP
Je veux aller de Abomey-Calavi à Parakou,TRIP
C’est noté merci,NOT_TRIP
Voyage prévu de Porto-Novo à Lokossa,TRIP
Bonne journée,NOT_TRIP
Comment aller de Porto-Novo à Parakou ?,TRIP
Je pars de Porto-Novo pour Cotonou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
C’est noté merci,NOT_TRIP
Je voudrais voyager de Natitingou vers Abomey-Calavi,TRIP
Je cherche un hôtel,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Merci beaucoup,NOT_TRIP
Voyage prévu de Djougou à Parakou,TRIP
Je voulais juste demander,NOT_TRIP
Voyage prévu de Bohicon à Parakou,TRIP
Je voudrais voyager de Lokossa vers Natitingou,TRIP
Trajet entre Parakou et Bohicon,TRIP
Je dois me rendre de Porto-Novo à Parakou,TRIP
Besoin d’un trajet de Bohicon à Djougou,TRIP
Je voudrais voyager de Parakou vers Cotonou,TRIP
Mon ami habite à Bohicon,NOT_TRIP
Je pars de Natitingou pour Parakou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Trajet entre Natitingou et Cotonou,TRIP
Aller simple de Bohicon à Lokossa,TRIP
Lokossa vers Porto-Novo,TRIP
Aller simple de Natitingou à Djougou,TRIP
Trajet entre Bohicon et Natitingou,TRIP
Abomey-Calavi vers Porto-Novo,TRIP
Merci beaucoup,NOT_TRIP
Trajet entre Lokossa et Bohicon,TRIP
C’est noté merci,NOT_TRIP
Mon ami habite à Djougou,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Besoin d’un trajet de Bohicon à Djougou,TRIP
Bonne journée,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je pars de Natitingou pour Porto-Novo,TRIP
Voyage prévu de Parakou à Djougou,TRIP
Aller simple de Cotonou à Parakou,TRIP
Je veux aller de Bohicon à Abomey-Calavi,TRIP
Mon ami habite à Djougou,NOT_TRIP
Je pars de Abomey-Calavi pour Bohicon,TRIP
Merci beaucoup,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
C’est noté merci,NOT_TRIP
Je veux aller de Bohicon à Cotonou,TRIP
Informations générales,NOT_TRIP
C’est noté merci,NOT_TRIP
Je dois me rendre de Cotonou à Djougou,TRIP
Je dois me rendre de Lokossa à Natitingou,TRIP
Mon ami habite à Cotonou,NOT_TRIP
Comment aller de Djougou à Natitingou ?,TRIP
Je cherche un hôtel,NOT_TRIP
Comment aller de Abomey-Calavi à Natitingou ?,TRIP
Mon ami habite à Lokossa,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Mon ami habite à Lokossa,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Trajet entre Cotonou et Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
Je voudrais voyager de Bohicon vers Natitingou,TRIP
Je voudrais voyager de Bohicon vers Natitingou,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Je veux aller de Djougou à Abomey-Calavi,TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Parakou à Cotonou ?,TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Je dois me rendre de Bohicon à Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Aller simple de Porto-Novo à Parakou,TRIP
Mon ami habite à Lokossa,NOT_TRIP
Trajet entre Porto-Novo et Parakou,TRIP
Besoin d’un trajet de Porto-Novo à Djougou,TRIP
Aller simple de Abomey-Calavi à Porto-Novo,TRIP
Aller simple de Cotonou à Parakou,TRIP
Bonne journée,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Comment aller de Djougou à Bohicon ?,TRIP
Bonne journée,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Aller simple de Djougou à Cotonou,TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Voyage prévu de Djougou à Bohicon,TRIP
Je cherche un hôtel,NOT_TRIP
Merci beaucoup,NOT_TRIP
Quel temps fait-il à Bohicon ?,NOT_TRIP
Besoin d’un trajet de Cotonou à Bohicon,TRIP
Je voudrais voyager de Lokossa vers Djougou,TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Aller simple de Natitingou à Bohicon,TRIP
Je voudrais voyager de Parakou vers Bohicon,TRIP
Lokossa vers Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Je pars de Porto-Novo pour Abomey-Calavi,TRIP
Aller simple de Abomey-Calavi à Bohicon,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Voyage prévu de Lokossa à Parakou,TRIP
Je voudrais voyager de Bohicon vers Porto-Novo,TRIP
Je voulais juste demander,NOT_TRIP
Informations générales,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Informations générales,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Aller simple de Natitingou à Djougou,TRIP
Besoin d’un trajet de Cotonou à Abomey-Calavi,TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Comment aller de Porto-Novo à Lokossa ?,TRIP
Je voulais juste demander,NOT_TRIP
Merci beaucoup,NOT_TRIP
Aller simple de Porto-Novo à Abomey-Calavi,TRIP
Je voulais juste demander,NOT_TRIP
Bonne journée,NOT_TRIP
Informations générales,NOT_TRIP
Je voudrais voyager de Parakou vers Cotonou,TRIP
Aller simple de Djougou à Bohicon,TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Trajet entre Abomey-Calavi et Cotonou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Informations générales,NOT_TRIP
Bohicon vers Djougou,TRIP
Mon ami habite à Parakou,NOT_TRIP
Informations générales,NOT_TRIP
Je pars de Natitingou pour Parakou,TRIP
Merci beaucoup,NOT_TRIP
Bonne journée,NOT_TRIP
Trajet entre Abomey-Calavi et Natitingou,TRIP
Porto-Novo vers Cotonou,TRIP
Je cherche un hôtel,NOT_TRIP
Bonne journée,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Merci beaucoup,NOT_TRIP
Informations générales,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Quel temps fait-il à Bohicon ?,NOT_TRIP
Voyage prévu de Parakou à Natitingou,TRIP
Natitingou vers Lokossa,TRIP
Je veux aller de Natitingou à Bohicon,TRIP
C’est noté merci,NOT_TRIP
Je dois me rendre de Parakou à Abomey-Calavi,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Merci beaucoup,NOT_TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Porto-Novo vers Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Aller simple de Abomey-Calavi à Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
Aller simple de Djougou à Lokossa,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Aller simple de Lokossa à Bohicon,TRIP
Je voudrais voyager de Natitingou vers Lokossa,TRIP
Je veux aller de Bohicon à Cotonou,TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
C’est noté merci,NOT_TRIP
Je veux aller de Djougou à Lokossa,TRIP
Je pars de Lokossa pour Natitingou,TRIP
Abomey-Calavi vers Djougou,TRIP
Mon ami habite à Parakou,NOT_TRIP
C’est noté merci,NOT_TRIP
Besoin d’un trajet de Djougou à Natitingou,TRIP
Bonne journée,NOT_TRIP
Je voudrais voyager de Cotonou vers Abomey-Calavi,TRIP
Trajet entre Bohicon et Cotonou,TRIP
Comment utiliser cette application,NOT_TRIP
Informations générales,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Porto-Novo vers Cotonou,TRIP
Mon ami habite à Bohicon,NOT_TRIP
Besoin d’un trajet de Djougou à Bohicon,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Abomey-Calavi à Parakou,TRIP
Je dois me rendre de Cotonou à Djougou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je dois me rendre de Bohicon à Porto-Novo,TRIP
Je pars de Abomey-Calavi pour Natitingou,TRIP
Je pars de Natitingou pour Bohicon,TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Besoin d’un trajet de Parakou à Lokossa,TRIP
Informations générales,NOT_TRIP
Je pars de Djougou pour Parakou,TRIP
Quel temps fait-il à Natitingou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Bonne journée,NOT_TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Merci beaucoup,NOT_TRIP
Je voudrais voyager de Lokossa vers Cotonou,TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Je dois me rendre de Parakou à Lokossa,TRIP
Besoin d’un trajet de Parakou à Cotonou,TRIP
C’est noté merci,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Trajet entre Cotonou et Parakou,TRIP
Comment utiliser cette application,NOT_TRIP
Besoin d’un trajet de Bohicon à Parakou,TRIP
Merci beaucoup,NOT_TRIP
Informations générales,NOT_TRIP
Comment aller de Parakou à Porto-Novo ?,TRIP
Voyage prévu de Porto-Novo à Djougou,TRIP
Voyage prévu de Porto-Novo à Natitingou,TRIP
Trajet entre Bohicon et Natitingou,TRIP
Mon ami habite à Lokossa,NOT_TRIP
Comment aller de Parakou à Abomey-Calavi ?,TRIP
Lokossa vers Parakou,TRIP
Je voudrais voyager de Bohicon vers Cotonou,TRIP
Je cherche un hôtel,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Lokossa à Bohicon ?,TRIP
Je veux aller de Bohicon à Cotonou,TRIP
Voyage prévu de Lokossa à Porto-Novo,TRIP
Je voudrais voyager de Parakou vers Abomey-Calavi,TRIP
Je voudrais voyager de Abomey-Calavi vers Porto-Novo,TRIP
Besoin d’un trajet de Abomey-Calavi à Natitingou,TRIP
Voyage prévu de Parakou à Abomey-Calavi,TRIP
Je dois me rendre de Abomey-Calavi à Lokossa,TRIP
Aller simple de Abomey-Calavi à Cotonou,TRIP
Je veux aller de Bohicon à Djougou,TRIP
Comment utiliser cette application,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Aller simple de Djougou à Parakou,TRIP
Voyage prévu de Djougou à Abomey-Calavi,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Aller simple de Porto-Novo à Abomey-Calavi,TRIP
Informations générales,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Trajet entre Parakou et Cotonou,TRIP
Trajet entre Natitingou et Djougou,TRIP
Besoin d’un trajet de Parakou à Djougou,TRIP
Comment utiliser cette application,NOT_TRIP
Trajet entre Bohicon et Porto-Novo,TRIP
Besoin d’un trajet de Porto-Novo à Lokossa,TRIP
Bonne journée,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je veux aller de Lokossa à Bohicon,TRIP
Comment aller de Lokossa à Cotonou ?,TRIP
Aller simple de Djougou à Bohicon,TRIP
C’est noté merci,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Informations générales,NOT_TRIP
Je voudrais voyager de Cotonou vers Lokossa,TRIP
Bonne journée,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Besoin d’un trajet de Bohicon à Porto-Novo,TRIP
Comment aller de Cotonou à Natitingou ?,TRIP
Mon ami habite à Lokossa,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Besoin d’un trajet de Abomey-Calavi à Djougou,TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Parakou à Abomey-Calavi,TRIP
Besoin d’un trajet de Porto-Novo à Bohicon,TRIP
Merci beaucoup,NOT_TRIP
C’est noté merci,NOT_TRIP
Informations générales,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Besoin d’un trajet de Lokossa à Djougou,TRIP
Comment aller de Djougou à Parakou ?,TRIP
Aller simple de Porto-Novo à Djougou,TRIP
Voyage prévu de Lokossa à Bohicon,TRIP
Comment aller de Cotonou à Parakou ?,TRIP
Mon ami habite à Djougou,NOT_TRIP
Je dois me rendre de Bohicon à Abomey-Calavi,TRIP
Aller simple de Lokossa à Cotonou,TRIP
Trajet entre Cotonou et Porto-Novo,TRIP
Aller simple de Djougou à Cotonou,TRIP
Bonne journée,NOT_TRIP
Voyage prévu de Parakou à Djougou,TRIP
Je voudrais voyager de Cotonou vers Natitingou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je veux aller de Bohicon à Abomey-Calavi,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Voyage prévu de Natitingou à Cotonou,TRIP
Aller simple de Natitingou à Djougou,TRIP
Abomey-Calavi vers Djougou,TRIP
Bonne journée,NOT_TRIP
Je veux aller de Djougou à Abomey-Calavi,TRIP
Je voudrais voyager de Parakou vers Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Aller simple de Porto-Novo à Cotonou,TRIP
Comment utiliser cette application,NOT_TRIP
Voyage prévu de Djougou à Abomey-Calavi,TRIP
Merci beaucoup,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Abomey-Calavi,TRIP
Aller simple de Djougou à Cotonou,TRIP
Merci beaucoup,NOT_TRIP
Merci beaucoup,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Natitingou à Abomey-Calavi,TRIP
C’est noté merci,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je dois me rendre de Djougou à Natitingou,TRIP
Merci beaucoup,NOT_TRIP
Je veux aller de Porto-Novo à Abomey-Calavi,TRIP
Je voulais juste demander,NOT_TRIP
Aller simple de Porto-Novo à Parakou,TRIP
Je dois me rendre de Natitingou à Porto-Novo,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Je pars de Parakou pour Cotonou,TRIP
Merci beaucoup,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Voyage prévu de Lokossa à Abomey-Calavi,TRIP
Comment aller de Cotonou à Djougou ?,TRIP
Je pars de Bohicon pour Lokossa,TRIP
Comment utiliser cette application,NOT_TRIP
Je pars de Lokossa pour Abomey-Calavi,TRIP
Je dois me rendre de Djougou à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Aller simple de Cotonou à Natitingou,TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Besoin d’un trajet de Porto-Novo à Natitingou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Voyage prévu de Bohicon à Cotonou,TRIP
Je voudrais voyager de Cotonou vers Abomey-Calavi,TRIP
Mon ami habite à Parakou,NOT_TRIP
Porto-Novo vers Natitingou,TRIP
Je dois me rendre de Bohicon à Porto-Novo,TRIP
Aller simple de Natitingou à Abomey-Calavi,TRIP
Bonne journée,NOT_TRIP
Aller simple de Parakou à Lokossa,TRIP
Comment utiliser cette application,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Trajet entre Parakou et Cotonou,TRIP
Je veux aller de Lokossa à Cotonou,TRIP
Je voudrais voyager de Bohicon vers Abomey-Calavi,TRIP
Comment aller de Cotonou à Abomey-Calavi ?,TRIP
Besoin d’un trajet de Lokossa à Parakou,TRIP
Comment utiliser cette application,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Informations générales,NOT_TRIP
C’est noté merci,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Je voudrais voyager de Natitingou vers Lokossa,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
